id,lat,lng,tree,sky,entropy,H,S,V,color,neighborhood,city
222,37.725894,-122.420219,18874.75,40220.75,5.445525233,0.294973545,0.042267695,0.377103099,#5d605c,Excelsior,sanfrancisco
223,37.725894,-122.422117,11124.5,48169.5,5.577777682,0.122807018,0.109751066,0.419319493,#6a675f,Excelsior,sanfrancisco
224,37.725894,-122.424014,19584.5,56367.25,5.16778587,0.152131783,0.105846154,0.455182073,#747267,Excelsior,sanfrancisco
225,37.725894,-122.425912,5376.5,45320,5.534086446,0.117440735,0.125432368,0.458322904,#747066,Excelsior,sanfrancisco
226,37.725894,-122.427809,13883.5,57426.5,5.702482689,0.099959448,0.354005168,0.395907928,#645641,Excelsior,sanfrancisco
227,37.725894,-122.429707,2058.25,56748.5,5.445551041,0.144278607,0.120865905,0.449763354,#727064,Excelsior,sanfrancisco
228,37.725894,-122.431605,13495,55759,5.70762139,0.095763305,0.174550788,0.464961637,#766d61,Excelsior,sanfrancisco
229,37.725894,-122.435401,1525.25,35308.25,5.738112002,0.135797455,0.149556554,0.467803353,#777365,Excelsior,sanfrancisco
230,37.725894,-122.437297,23522.25,41105.5,5.889430916,0.514563107,0.018511862,0.727320261,#b6b9b9,Excelsior,sanfrancisco
231,37.725894,-122.439195,20330,58139.25,5.743903616,0.120909595,0.123840923,0.51436142,#837e72,Outer Mission,sanfrancisco
232,37.725894,-122.441092,10816.75,63351.25,5.90971128,0.107377049,0.135766748,0.550612745,#8c8579,Outer Mission,sanfrancisco
233,37.725894,-122.442991,11669,56652.25,5.815601687,0.149700599,0.030789086,0.709019608,#b4b4af,Outer Mission,sanfrancisco
234,37.725894,-122.446785,73383.5,42893.5,,,,,,Outer Mission,sanfrancisco
235,37.725894,-122.452477,19531.75,64750.25,,,,,,Ocean View,sanfrancisco
236,37.725894,-122.456272,15505.5,65268.5,5.617774301,0.257668712,0.041265823,0.360237118,#595b58,Ocean View,sanfrancisco
237,37.725894,-122.458171,74340.75,36372.75,,,,,,Ocean View,sanfrancisco
238,37.725894,-122.460067,41188.5,42747,6.10492147,0.121676892,0.115931721,0.40842411,#68645c,Ocean View,sanfrancisco
239,37.725894,-122.463862,8306.75,57083.5,5.459691824,0.050825921,0.489580093,0.504313725,#805441,Ocean View,sanfrancisco
240,37.725894,-122.467657,15004.5,64729.75,5.970217088,0.121240025,0.278890601,0.24629981,#3e3a2d,Lakeshore,sanfrancisco
241,37.725894,-122.469555,35701.5,56003.5,5.762849405,0.175579323,0.093081135,0.315137255,#4f5048,Lakeshore,sanfrancisco
242,37.725894,-122.471453,22805,65880,6.042864888,0.14983165,0.071069634,0.303485839,#4d4c47,Lakeshore,sanfrancisco
243,37.725894,-122.473351,37128,58401,5.969262192,0.253378378,0.066457117,0.436666667,#6b6f67,Lakeshore,sanfrancisco
244,37.725894,-122.475248,18582.75,65150.5,,,,,,Lakeshore,sanfrancisco
245,37.725894,-122.477145,40228,45915.5,5.826307324,0.073253245,0.357947805,0.61504788,#9c7d64,Lakeshore,sanfrancisco
246,37.725894,-122.479043,34083.75,35382.5,5.52894728,0.168044077,0.130669546,0.415014006,#69695c,Lakeshore,sanfrancisco
247,37.725894,-122.482838,41597.5,52169,,,,,,Lakeshore,sanfrancisco
248,37.725894,-122.484735,56140.5,46186.25,,,,,,Lakeshore,sanfrancisco
249,37.727394,-122.405039,40699.5,35604,5.88857573,0.152071563,0.216778934,0.426928105,#6c6a55,Bayview,sanfrancisco
250,37.727394,-122.406937,6642.75,61942.75,5.720332531,0.13292517,0.167464115,0.49459094,#7e7968,Bayview,sanfrancisco
251,37.727394,-122.408834,2019.5,41371.5,5.584285546,0.382413088,0.012652333,0.701688453,#b0b2b1,Excelsior,sanfrancisco
252,37.727394,-122.410732,7925.5,43043.5,5.306647351,0.10408535,0.158402374,0.480510992,#7a7367,Excelsior,sanfrancisco
253,37.727394,-122.414527,13030.75,50352.25,5.614160319,0.127604167,0.039384615,0.597426471,#989692,Excelsior,sanfrancisco
254,37.727394,-122.416424,321,54126.5,5.516453906,0.129724208,0.096235132,0.554084967,#8d8a7f,Excelsior,sanfrancisco
255,37.727394,-122.418322,31208.5,41145.25,5.425775516,0.125,0.061538462,0.288150043,#494844,Excelsior,sanfrancisco
256,37.727394,-122.420219,3651,61338.5,5.583717558,0.102214651,0.102784101,0.699877451,#b2aba0,Bernal Heights,sanfrancisco
257,37.727394,-122.422117,7437.5,51771.5,5.758331512,0.148448043,0.03892829,0.754010695,#c0bfb8,Bernal Heights,sanfrancisco
258,37.727394,-122.424014,10929,49789.75,5.827372915,0.11859266,0.174306106,0.426301555,#6c6759,Bernal Heights,sanfrancisco
259,37.727394,-122.425912,11814.5,55039.5,6.015648495,0.319047619,0.014179608,0.829691877,#d0d3d0,Bernal Heights,sanfrancisco
260,37.727394,-122.427809,4947.5,56041,5.704782393,0.190821256,0.069556452,0.409494324,#676861,Bernal Heights,sanfrancisco
261,37.727394,-122.429707,39490.75,36237.75,5.963327291,0.131111111,0.013547688,0.904575163,#e6e6e3,Bernal Heights,sanfrancisco
262,37.727394,-122.431605,15933.5,54032.5,5.663119475,0.186800895,0.128614588,0.432679739,#6c6e60,Bernal Heights,sanfrancisco
263,37.727394,-122.433502,11614,29849.75,5.723450724,0.141470698,0.137469212,0.363921569,#5c5a50,Bernal Heights,sanfrancisco
264,37.727394,-122.435401,19669.75,56615,5.578640888,0.430327869,0.076537014,0.31254902,#494f4d,Bernal Heights,sanfrancisco
265,37.727394,-122.437297,23535.5,38972.75,5.459922227,0.133554084,0.089898789,0.395215686,#64625b,Bernal Heights,sanfrancisco
266,37.727394,-122.439195,13116.25,64298,5.876392828,0.0793379,0.457680251,0.294348328,#4b3928,Outer Mission,sanfrancisco
267,37.727394,-122.441092,3694.75,61696.75,5.777663653,0.088588589,0.278428094,0.41384083,#695b4c,Outer Mission,sanfrancisco
268,37.727394,-122.442991,3604.75,49574.25,5.631067915,0.314476886,0.036907328,0.501960784,#7b807b,Outer Mission,sanfrancisco
269,37.727394,-122.444887,33328.75,57136.5,,,,,,Outer Mission,sanfrancisco
270,37.727394,-122.446785,53226.5,43508.5,5.733132351,0.080011074,0.200934579,0.31754107,#504840,Outer Mission,sanfrancisco
271,37.727394,-122.448682,33816.25,44202,5.851264208,0.082025997,0.512520101,0.517290553,#836140,Outer Mission,sanfrancisco
272,37.727394,-122.452477,11483,66475.5,5.858767934,0.154261057,0.131321717,0.288357843,#49483f,Ocean View,sanfrancisco
273,37.727394,-122.456272,43744,41256.5,5.616768651,0.599462366,0.196513471,0.095173454,#131518,Ocean View,sanfrancisco
274,37.727394,-122.458171,23348.25,64528,5.582667401,0.554200542,0.033333333,0.498985801,#7b7d7f,Ocean View,sanfrancisco
275,37.727394,-122.460067,50222.75,47718.5,6.011969199,0.113038906,0.098386096,0.407590133,#67645d,Ocean View,sanfrancisco
276,37.727394,-122.461965,3425,54216.5,5.127222565,0.090851535,0.352468619,0.426024955,#6c5b46,Ocean View,sanfrancisco
277,37.727394,-122.463862,27388.75,57015.25,6.104328453,0.090604027,0.087159988,0.418995098,#6a6661,Ocean View,sanfrancisco
278,37.727394,-122.465761,17209,54791.25,5.28366898,0.105042017,0.295544193,0.432953827,#6e624d,Ocean View,sanfrancisco
279,37.727394,-122.467657,37757.25,56555.75,5.963391687,0.328042328,0.037883343,0.383621684,#5e615e,Lakeshore,sanfrancisco
280,37.727394,-122.469555,32189.5,56375.25,5.761083922,0.336206897,0.028627838,0.397254902,#626562,Lakeshore,sanfrancisco
281,37.727394,-122.471453,33392.25,59144.5,5.877556853,0.0732788,0.163928931,0.449924585,#72685f,Lakeshore,sanfrancisco
282,37.727394,-122.473351,68409,33980,,,,,,Lakeshore,sanfrancisco
283,37.727394,-122.475248,5946,70062.25,5.900527554,0.132075472,0.157738095,0.263529412,#434138,Lakeshore,sanfrancisco
284,37.727394,-122.477145,10009,51,4.256100318,0.034837688,0.051233166,0.174818282,#2c2a2a,Lakeshore,sanfrancisco
285,37.727394,-122.479043,41554,43759.75,,,,,,Lakeshore,sanfrancisco
286,37.727394,-122.480941,25222.75,55895.75,5.916349936,0.103116407,0.263781431,0.523213156,#857862,Lakeshore,sanfrancisco
287,37.727394,-122.482838,50814,45281.5,,,,,,Lakeshore,sanfrancisco
288,37.727394,-122.484735,29238,69543.25,,,,,,Lakeshore,sanfrancisco
289,37.728894,-122.401244,3151.75,51545,5.26966725,0.115330021,0.196239554,0.563137255,#8f8673,Bayview,sanfrancisco
290,37.728894,-122.403142,5341.5,60416.25,5.439484117,0.170833333,0.109655803,0.367843137,#5d5d53,Bayview,sanfrancisco
291,37.728894,-122.405039,547.25,26623,5.035564326,0.269904459,0.038914364,0.531817433,#848782,Bayview,sanfrancisco
292,37.728894,-122.406937,3793.25,41373.25,5.495343036,0.156862745,0.032290313,0.603499246,#999994,Bayview,sanfrancisco
293,37.728894,-122.408834,5794,51192.25,5.536889724,0.120578231,0.110001122,0.545894608,#8b867b,Excelsior,sanfrancisco
294,37.728894,-122.410732,5484.5,49479.5,5.713302894,0.54040404,0.013574661,0.733333333,#b8babb,Excelsior,sanfrancisco
295,37.728894,-122.412629,9936.5,40348.25,5.327669313,0.380167106,0.062268956,0.542468806,#818a84,Bernal Heights,sanfrancisco
296,37.728894,-122.414527,497.25,34087.25,5.361304104,0.103117506,0.070918367,0.541286937,#8a8680,Bernal Heights,sanfrancisco
297,37.728894,-122.416424,10187.25,44615,5.338746403,0.478070175,0.01754062,0.66372549,#a6a9a8,Bernal Heights,sanfrancisco
298,37.728894,-122.418322,17907.75,31351.5,4.954919266,0.130256844,0.064847353,0.502954985,#807e77,Bernal Heights,sanfrancisco
299,37.728894,-122.420219,3469.5,48231.25,5.535316847,0.109876543,0.096487645,0.492408245,#7d7971,Bernal Heights,sanfrancisco
300,37.728894,-122.422117,18678,39559.25,5.558652432,0.340722496,0.035526776,0.43092006,#696d6a,Bernal Heights,sanfrancisco
301,37.728894,-122.424014,5542.25,40138.75,5.563328636,0.129016787,0.07749777,0.532857992,#87857d,Bernal Heights,sanfrancisco
302,37.728894,-122.425912,17213.75,29707.5,5.35776823,0.232893911,0.036053775,0.46956799,#767773,Bernal Heights,sanfrancisco
303,37.728894,-122.427809,5548,35629,4.954766748,0.191969197,0.061585366,0.488458675,#7b7c74,Bernal Heights,sanfrancisco
304,37.728894,-122.429707,11004.25,37557,5.488561353,0.098787341,0.194780505,0.405182073,#675f53,Bernal Heights,sanfrancisco
305,37.728894,-122.431605,4618,54107,5.476798134,0.068461283,0.321165546,0.244941176,#3e322a,Bernal Heights,sanfrancisco
306,37.728894,-122.433502,3550.75,40115.5,5.638362301,0.167108753,0.097795071,0.335947712,#55554d,Bernal Heights,sanfrancisco
307,37.728894,-122.435401,9923,43984.75,5.576541782,0.121034078,0.175211036,0.453501401,#736e5f,Bernal Heights,sanfrancisco
308,37.728894,-122.437297,37174.5,43319.75,5.738727254,0.505602241,0.084427102,0.502495544,#757f80,Bernal Heights,sanfrancisco
309,37.728894,-122.439195,12732.5,59572.75,5.737703407,0.115808824,0.171230721,0.377540107,#605b4f,Outer Mission,sanfrancisco
310,37.728894,-122.441092,10900.5,43585.75,5.600639297,0.141770401,0.07011929,0.449281046,#72716a,Outer Mission,sanfrancisco
311,37.728894,-122.442991,50909,29975.25,5.930410669,0.104911982,0.297818366,0.55210084,#8c7d62,Outer Mission,sanfrancisco
312,37.728894,-122.444887,21575.5,51768.5,5.735142311,0.126436782,0.126416739,0.435294118,#6f6b60,Outer Mission,sanfrancisco
313,37.728894,-122.446785,31765,45976.5,5.758554801,0.297297297,0.02400519,0.49009009,#7a7c79,Outer Mission,sanfrancisco
314,37.728894,-122.448682,37746.5,49727.5,5.784842878,0.152707276,0.177797834,0.299661934,#4c4b3e,Outer Mission,sanfrancisco
315,37.728894,-122.450581,19876,55893.25,5.847199834,0.200223714,0.157255937,0.337789661,#535648,Outer Mission,sanfrancisco
316,37.728894,-122.452477,4709.75,53170.5,5.310087145,0.129505448,0.051871821,0.784279625,#c7c5bd,Outer Mission,sanfrancisco
317,37.728894,-122.454375,25727,60597.25,5.771842665,0.100353669,0.121027287,0.43627451,#6f6961,Outer Mission,sanfrancisco
318,37.728894,-122.456272,27534.25,60848.5,6.118098077,0.080601093,0.276643991,0.192156863,#312a23,Outer Mission,sanfrancisco
319,37.728894,-122.458171,32260.25,68770.5,6.237480225,0.097014925,0.175010884,0.391645354,#635c52,West Of Twin Peaks,sanfrancisco
320,37.728894,-122.460067,19222,61519.25,5.957337318,0.117216117,0.020066152,0.889215686,#e2e1de,Ocean View,sanfrancisco
321,37.728894,-122.461965,17929.25,66654.75,5.848322993,0.112668744,0.144790257,0.483006536,#7b7569,Ocean View,sanfrancisco
322,37.728894,-122.463862,19562,58967.5,5.612470373,0.08377193,0.135375846,0.355091714,#5a544e,Ocean View,sanfrancisco
323,37.728894,-122.465761,14754.75,53447.25,5.230886673,0.176826318,0.162041392,0.333490196,#545547,Ocean View,sanfrancisco
324,37.728894,-122.467657,22626.75,50816.75,5.709695701,0.193742479,0.032800474,0.735947712,#babbb5,Lakeshore,sanfrancisco
325,37.728894,-122.469555,25006,60393.75,5.590777392,0.527298851,0.049657534,0.39829497,#606465,Lakeshore,sanfrancisco
326,37.728894,-122.471453,27833.75,60948.5,5.945941738,0.10434867,0.330701079,0.550291468,#8c7a5d,Lakeshore,sanfrancisco
327,37.728894,-122.473351,40621.75,54658.5,,,,,,Lakeshore,sanfrancisco
328,37.728894,-122.475248,65672.5,31533.5,,,,,,Lakeshore,sanfrancisco
329,37.728894,-122.479043,28824.25,55822.75,,,,,,Lakeshore,sanfrancisco
330,37.728894,-122.484735,47104,52409,,,,,,Lakeshore,sanfrancisco
331,37.728894,-122.490428,20510.75,77022.5,,,,,,Lakeshore,sanfrancisco
332,37.728894,-122.492325,34873,64167.75,,,,,,Lakeshore,sanfrancisco
333,37.728894,-122.494223,46537.5,57861,,,,,,Lakeshore,sanfrancisco
334,37.730394,-122.399347,3561.25,62466,5.814183679,0.100909843,0.075270826,0.55252838,#8c8882,Bayview,sanfrancisco
335,37.730394,-122.401244,742.75,58618,5.494626456,0.117619048,0.123087744,0.446039216,#716d63,Bayview,sanfrancisco
336,37.730394,-122.403142,9830.75,68594.75,,,,,,Bayview,sanfrancisco
337,37.730394,-122.405039,10920.5,37792.75,5.547665456,0.491365777,0.382582583,0.352941176,#375a58,Bayview,sanfrancisco
338,37.730394,-122.406937,4852,41679.25,5.383724937,0.198630137,0.070344495,0.325568627,#51534d,Bayview,sanfrancisco
339,37.730394,-122.408834,2212.25,31758.25,5.613438376,0.520383693,0.011033497,0.686165577,#adaeae,Bernal Heights,sanfrancisco
340,37.730394,-122.410732,10744.5,41449.5,5.743964355,0.116666667,0.078484438,0.491193087,#7d7a73,Bernal Heights,sanfrancisco
341,37.730394,-122.412629,23944,49352.5,5.454386686,0.120682211,0.163906582,0.429548564,#6d685b,Bernal Heights,sanfrancisco
342,37.730394,-122.414527,2421.75,50462.5,5.10753607,0.127349444,0.113579924,0.461598793,#757268,Bernal Heights,sanfrancisco
343,37.730394,-122.416424,9472.75,61058.25,5.288670162,0.111522634,0.069743413,0.464745898,#76736e,Bernal Heights,sanfrancisco
344,37.730394,-122.418322,636.5,36377.5,5.16558689,0.094563083,0.212220659,0.506951872,#817565,Bernal Heights,sanfrancisco
345,37.730394,-122.420219,3666.25,40783.5,5.130636644,0.452855246,0.04624171,0.380112045,#5c605f,Bernal Heights,sanfrancisco
346,37.730394,-122.422117,4118.75,48523.75,5.198845296,0.094963274,0.180937915,0.430310458,#6d6559,Bernal Heights,sanfrancisco
347,37.730394,-122.424014,2096.75,51964.75,5.35383633,0.068928379,0.075626145,0.472029988,#78736f,Bernal Heights,sanfrancisco
348,37.730394,-122.425912,18351.5,38754.75,5.365087105,0.083833971,0.220628991,0.493107546,#7d6f61,Bernal Heights,sanfrancisco
349,37.730394,-122.427809,7642.5,31936.5,5.378521571,0.102882038,0.14800119,0.425089606,#6c665c,Bernal Heights,sanfrancisco
350,37.730394,-122.429707,3951.25,46212.5,5.817896323,0.107194505,0.228897716,0.405027652,#675e4f,Bernal Heights,sanfrancisco
351,37.730394,-122.431605,26080.75,49972.5,5.951749279,0.119335347,0.227335165,0.519073084,#847b66,Bernal Heights,sanfrancisco
352,37.730394,-122.433502,3724.5,38385.75,5.507986818,0.521406728,0.017737998,0.719344454,#b4b7b7,Bernal Heights,sanfrancisco
353,37.730394,-122.435401,8101.5,40362.25,5.537265691,0.111687414,0.137655291,0.429105392,#6d685e,Bernal Heights,sanfrancisco
354,37.730394,-122.437297,14677.5,70347,5.833548557,0.143459916,0.097490745,0.397222222,#65635b,Bernal Heights,sanfrancisco
355,37.730394,-122.439195,22865.75,38656.25,4.996050371,0.12416332,0.066666667,0.505070994,#807e78,Bernal Heights,sanfrancisco
356,37.730394,-122.441092,2054.5,47794,5.693640405,0.178194993,0.133474017,0.26547619,#43433a,Outer Mission,sanfrancisco
357,37.730394,-122.442991,27462,51357,5.714081993,0.107055961,0.146328438,0.473750791,#787267,Outer Mission,sanfrancisco
358,37.730394,-122.444887,9819.75,56599.5,5.710753297,0.097447226,0.177981651,0.415577342,#696257,Outer Mission,sanfrancisco
359,37.730394,-122.446785,46157.75,30735.5,5.581032301,0.10058309,0.167357892,0.574089636,#928879,Outer Mission,sanfrancisco
360,37.730394,-122.448682,14094.25,37556.5,5.390208554,0.338729017,0.033265526,0.504193062,#7c807c,Outer Mission,sanfrancisco
361,37.730394,-122.450581,29163.25,55977.5,6.017582558,0.126284875,0.105581395,0.468409586,#77746a,Outer Mission,sanfrancisco
362,37.730394,-122.452477,21214.5,57293.75,5.919896121,0.114475628,0.16736712,0.495710784,#7e7769,Outer Mission,sanfrancisco
363,37.730394,-122.454375,28447,62826.75,,,,,,Outer Mission,sanfrancisco
364,37.730394,-122.456272,30053.5,56967,5.727674055,0.255263158,0.069878632,0.343959519,#545751,Outer Mission,sanfrancisco
365,37.730394,-122.458171,42687.75,63290,6.115064313,0.146875,0.050793651,0.772058824,#c4c3ba,West Of Twin Peaks,sanfrancisco
366,37.730394,-122.460067,21602.25,55848.5,5.870122936,0.201587302,0.035848412,0.370524984,#5d5e5b,West Of Twin Peaks,sanfrancisco
367,37.730394,-122.461965,29762.5,54096.25,5.155718397,0.08419244,0.111677632,0.851540616,#d9cdc0,West Of Twin Peaks,sanfrancisco
368,37.730394,-122.463862,13591.5,57301,5.439045275,0.135479042,0.083761755,0.446778711,#717068,Ocean View,sanfrancisco
369,37.730394,-122.465761,12506.25,45703.5,5.101258702,0.131330978,0.137947843,0.402254902,#666358,Ocean View,sanfrancisco
370,37.730394,-122.467657,54747.5,39732.5,6.202505311,0.122605364,0.190371991,0.282972136,#48443a,Lakeshore,sanfrancisco
371,37.730394,-122.469555,15704,56863,5.713676755,0.187739464,0.017097376,0.798196078,#cbcbc8,Lakeshore,sanfrancisco
372,37.730394,-122.471453,25149.25,59827,,,,,,Lakeshore,sanfrancisco
373,37.730394,-122.473351,40497,57813.75,,,,,,Lakeshore,sanfrancisco
374,37.730394,-122.475248,17239.5,67522.75,,,,,,Lakeshore,sanfrancisco
375,37.730394,-122.477145,47044.75,40684.25,5.994934674,0.109544469,0.079264099,0.814565826,#cfcabf,Lakeshore,sanfrancisco
376,37.730394,-122.486633,27572,49194,5.929182271,0.261660978,0.089575054,0.366498599,#585d55,Lakeshore,sanfrancisco
377,37.730394,-122.488531,10677,62258.5,5.973920397,0.138405797,0.027119443,0.791876751,#c9c9c4,Lakeshore,sanfrancisco
378,37.730394,-122.490428,14219,68287.75,6.007482406,0.10459588,0.352908277,0.318716578,#514634,Lakeshore,sanfrancisco
379,37.730394,-122.492325,6551.75,65599.75,5.575197463,0.083053378,0.313003856,0.430316742,#6d5c4b,Lakeshore,sanfrancisco
380,37.730394,-122.494223,44277,51725.25,6.068052439,0.121596244,0.148971884,0.424777184,#6c675c,Lakeshore,sanfrancisco
381,37.730394,-122.496121,2444,59915.5,5.505632656,0.165723715,0.142368103,0.423358909,#6b6b5c,Lakeshore,sanfrancisco
382,37.731894,-122.397449,3395.25,47010.25,5.32017379,0.126236559,0.139790765,0.410210877,#686559,Bayview,sanfrancisco
383,37.731894,-122.399347,1235.25,55770.5,4.942126717,0.130829981,0.174126255,0.503803922,#807b6a,Bayview,sanfrancisco
384,37.731894,-122.401244,4564.25,55253.75,5.692889858,0.098484848,0.313182527,0.427868169,#6d5f4a,Bayview,sanfrancisco
385,37.731894,-122.403142,3310.25,52418,5.401572368,0.185897436,0.10997885,0.485620915,#7a7b6e,Bayview,sanfrancisco
386,37.731894,-122.405039,58414.25,49031.75,,,,,,Bayview,sanfrancisco
387,37.731894,-122.406937,23598.25,35142.75,5.578185107,0.518518519,0.016393443,0.645882353,#a2a4a4,Bayview,sanfrancisco
388,37.731894,-122.408834,2436.25,32449.25,5.396773922,0.120336503,0.14545648,0.472498743,#787366,Bayview,sanfrancisco
389,37.731894,-122.410732,9800.25,40879,5.009811631,0.091785291,0.115852402,0.56786655,#908980,Bernal Heights,sanfrancisco
390,37.731894,-122.412629,3365,42834,5.518312356,0.531862745,0.02757502,0.659358289,#a3a7a8,Bernal Heights,sanfrancisco
391,37.731894,-122.414527,15813.5,44302.75,5.344385054,0.163086714,0.113920609,0.343417367,#57574d,Bernal Heights,sanfrancisco
392,37.731894,-122.416424,33659.5,62424.75,,,,,,Bernal Heights,sanfrancisco
393,37.731894,-122.418322,19449.5,60281.75,5.360748738,0.163565891,0.076349432,0.334640523,#55554e,Bernal Heights,sanfrancisco
394,37.731894,-122.420219,29262,62069.5,,,,,,Bernal Heights,sanfrancisco
